Transect,Species,Count,Time,Date
Adelie,HUWH,1,12:39,1/30/2019
Adelie,UNSK,1,12:39,1/30/2019
Adelie,WISP,1,12:39,1/30/2019
Adelie,HUWH,2,12:43,1/30/2019
Adelie,WISP,1,12:46,1/30/2019
Adelie,UNSK,1,12:54,1/30/2019
Adelie,WISP,1,12:57,1/30/2019
Adelie,UNSK,1,12:57,1/30/2019
Adelie,ADPE,1,12:57,1/30/2019
Adelie,UNSK,1,13:02,1/30/2019
Adelie,ADPE,3,13:06,1/30/2019
Adelie,UNPE,2,13:08,1/30/2019
Adelie,KEGU,1,13:08,1/30/2019
Adelie,WISP,1,13:11,1/30/2019
Adelie,WISP,1,13:13,1/30/2019
Adelie,UNPE,7,13:16,1/30/2019
Adelie,WISP,1,13:17,1/30/2019
Adelie,UNTE,1,13:19,1/30/2019
Adelie,UNSK,1,13:19,1/30/2019
Adelie,UNPE,3,13:20,1/30/2019
Adelie,UNPE,1,13:21,1/30/2019
Adelie,UNSK,1,13:23,1/30/2019
Adelie,WISP,1,13:23,1/30/2019
Adelie,WISP,1,13:26,1/30/2019
Adelie,UNPE,2,13:28,1/30/2019
Adelie,WISP,1,13:31,1/30/2019
Adelie,HUWH,2,13:37,1/30/2019
Adelie,WISP,1,13:38,1/30/2019
Adelie,UNSK,2,13:41,1/30/2019
Adelie,UNSK,1,13:41,1/30/2019
Adelie,UNSK,1,13:43,1/30/2019
Adelie,UNPE,4,13:47,1/30/2019
Adelie,UNSK,1,13:54,1/30/2019
Adelie,GEPE,6,13:55,1/30/2019
Adelie,UNSK,1,13:56,1/30/2019
Adelie,UNPE,1,13:58,1/30/2019
Adelie,ADPE,1,13:59,1/30/2019
Adelie,UNSK,1,14:01,1/30/2019
Adelie,UNPE,2,14:02,1/30/2019
Adelie,GEPE,3,14:04,1/30/2019
Adelie,UNSK,1,14:08,1/30/2019
Adelie,WISP,3,14:14,1/30/2019
Adelie,WISP,1,14:16,1/30/2019
Adelie,UNSK,1,14:17,1/30/2019
Adelie,WISP,1,14:19,1/30/2019
Adelie,UNSK,1,14:20,1/30/2019
Adelie,WISP,1,14:22,1/30/2019
Adelie,WISP,1,14:27,1/30/2019
Adelie,WISP,1,14:40,1/30/2019
Adelie,WISP,1,14:44,1/30/2019
Adelie,GIPE,1,14:46,1/30/2019
Adelie,HUWH,2,14:56,1/30/2019
Adelie,ADPE,2,14:57,1/30/2019
Adelie,WISP,1,14:57,1/30/2019
Adelie,CHPE,1,14:58,1/30/2019
Adelie,WISP,1,14:59,1/30/2019
Adelie,WISP,2,15:03,1/30/2019
Adelie,UNSK,1,15:14,1/30/2019
Adelie,UNSK,1,15:24,1/30/2019
Adelie,WISP,1,15:24,1/30/2019
Adelie,WISP,1,15:25,1/30/2019
Adelie,UNSK,1,15:28,1/30/2019
Adelie,UNSK,1,15:37,1/30/2019
Adelie,GIPE,1,15:37,1/30/2019
Adelie,UNSK,1,15:36,1/30/2019
Gentoo,GIPE,1,10:43,2/2/2019
Gentoo,UNSK,1,10:50,2/2/2019
Gentoo,WISP,1,10:57,2/2/2019
Gentoo,UNSK,1,11:02,2/2/2019
Gentoo,UNSK,2,11:05,2/2/2019
Gentoo,HUWH,5,11:14,2/2/2019
Gentoo,GEPE,1,11:22,2/2/2019
Gentoo,BESH,1,11:29,2/2/2019
Gentoo,HUWH,2,11:36,2/2/2019
Gentoo,UNPE,4,11:40,2/2/2019
Gentoo,GIPE,1,11:49,2/2/2019
Gentoo,GEPE,4,11:59,2/2/2019
Gentoo,UNSK,2,12:02,2/2/2019
Gentoo,UNSK,1,12:05,2/2/2019
Gentoo,GEPE,5,12:10,2/2/2019
Gentoo,GEPE,2,12:23,2/2/2019
Gentoo,WISP,1,12:23,2/2/2019
Gentoo,GEPE,3,12:30,2/2/2019
Gentoo,UNPE,8,12:31,2/2/2019
Gentoo,UNPE,1,12:54,2/2/2019
Gentoo,UNPE,1,13:17,2/2/2019
Gentoo,GEPE,2,13:25,2/2/2019
Gentoo,UNSK,1,13:29,2/2/2019
Gentoo,HUWH,2,13:30,2/2/2019
Gentoo,UNSK,1,13:31,2/2/2019
Gentoo,HUWH,2,13:39,2/2/2019
Gentoo,UNSK,1,13:43,2/2/2019
Gentoo,GIPE,1,13:52,2/2/2019
Gentoo,GEPE,10,14:00,2/2/2019
Gentoo,UNSK,2,14:10,2/2/2019
Gentoo,GEPE,1,14:15,2/2/2019
Gentoo,GEPE,1,14:17,2/2/2019
Gentoo,GEPE,1,14:31,2/2/2019
Gentoo,UNPE,1,14:31,2/2/2019
Gentoo,GEPE,2,14:34,2/2/2019
Gentoo,GEPE,1,14:38,2/2/2019
Gentoo,UNPE,1,14:43,2/2/2019
Gentoo,HUWH,1,14:46,2/2/2019
Gentoo,GEPE,2,14:51,2/2/2019
Gentoo,HUWH,1,15:02,2/2/2019
Gentoo,GIPE,1,15:07,2/2/2019
Adelie,WISP,1,11:03,2/5/2019
Adelie,WISP,1,11:11,2/5/2019
Adelie,UNSK,1,11:12,2/5/2019
Adelie,UNPE,2,11:13,2/5/2019
Adelie,UNSK,1,11:16,2/5/2019
Adelie,UNSK,1,11:18,2/5/2019
Adelie,GEPE,1,11:24,2/5/2019
Adelie,WISP,1,11:25,2/5/2019
Adelie,GEPE,1,11:36,2/5/2019
Adelie,UNSK,1,11:38,2/5/2019
Adelie,GIPE,1,11:42,2/5/2019
Adelie,UNPE,3,11:42,2/5/2019
Adelie,WISP,1,11:44,2/5/2019
Adelie,UNSK,2,11:44,2/5/2019
Adelie,UNPE,1,11:48,2/5/2019
Adelie,GEPE,1,11:51,2/5/2019
Adelie,WISP,1,11:51,2/5/2019
Adelie,UNSK,1,11:51,2/5/2019
Adelie,UNSK,1,11:57,2/5/2019
Adelie,GEPE,1,11:57,2/5/2019
Adelie,UNSK,1,12:00,2/5/2019
Adelie,GIPE,1,12:04,2/5/2019
Adelie,WISP,1,12:04,2/5/2019
Adelie,GEPE,1,12:06,2/5/2019
Adelie,WISP,1,12:07,2/5/2019
Adelie,UNSK,1,12:10,2/5/2019
Adelie,UNPE,1,12:13,2/5/2019
Adelie,WISP,1,12:21,2/5/2019
Adelie,WISP,1,12:31,2/5/2019
Adelie,WISP,1,12:50,2/5/2019
Adelie,UNPE,1,13:04,2/5/2019
Adelie,UNSK,1,13:08,2/5/2019
Adelie,UNSK,1,13:11,2/5/2019
Adelie,WISP,1,13:11,2/5/2019
Adelie,UNSK,1,13:19,2/5/2019
Adelie,FUSE,1,13:26,2/5/2019
Adelie,UNSK,1,13:27,2/5/2019
Adelie,GIPE,1,13:28,2/5/2019
Adelie,GEPE,6,13:33,2/5/2019
Adelie,UNSK,1,13:33,2/5/2019
Adelie,KEGU,2,13:37,2/5/2019
Adelie,GEPE,8,13:37,2/5/2019
Adelie,WISP,1,13:40,2/5/2019
Adelie,UNSK,1,13:40,2/5/2019
Adelie,GIPE,1,13:58,2/5/2019
Adelie,WISP,1,14:01,2/5/2019
Adelie,UNPE,3,14:04,2/5/2019
Adelie,GIPE,1,14:07,2/5/2019
Adelie,WISP,1,14:08,2/5/2019
Adelie,UNSK,1,14:08,2/5/2019
Adelie,UNSK,1,14:10,2/5/2019
Adelie,GIPE,1,14:12,2/5/2019
Adelie,GEPE,1,14:21,2/5/2019
Adelie,UNSK,1,14:23,2/5/2019
Adelie,WISP,1,14:26,2/5/2019
Adelie,WISP,1,14:27,2/5/2019
Adelie,WISP,1,14:29,2/5/2019
Adelie,GEPE,1,14:31,2/5/2019
Adelie,WISP,1,14:31,2/5/2019
Adelie,KEGU,3,14:36,2/5/2019
Adelie,HUWH,2,14:38,2/5/2019
Adelie,KEGU,1,14:38,2/5/2019
Adelie,WISP,1,14:42,2/5/2019
Adelie,GEPE,2,14:44,2/5/2019
Adelie,WISP,1,14:44,2/5/2019
Adelie,GIPE,1,15:01,2/5/2019
Adelie,UNSK,1,10:43,2/12/2019
Adelie,WISP,1,10:44,2/12/2019
Adelie,UNSK,1,10:45,2/12/2019
Adelie,UNSK,1,10:52,2/12/2019
Adelie,GIPE,1,10:54,2/12/2019
Adelie,WISP,1,11:11,2/12/2019
Adelie,WISP,1,11:13,2/12/2019
Adelie,UNSK,1,11:13,2/12/2019
Adelie,UNSK,1,11:26,2/12/2019
Adelie,UNSK,1,11:33,2/12/2019
Adelie,WISP,1,12:01,2/12/2019
Adelie,UNSK,1,12:04,2/12/2019
Adelie,UNSK,1,12:29,2/12/2019
Adelie,WISP,1,12:29,2/12/2019
Adelie,WISP,1,12:35,2/12/2019
Adelie,WISP,1,12:52,2/12/2019
Adelie,UNSK,1,13:11,2/12/2019
Adelie,WISP,1,13:19,2/12/2019
Adelie,UNSK,1,13:22,2/12/2019
Adelie,WISP,1,13:33,2/12/2019
Adelie,UNSK,2,13:38,2/12/2019
Adelie,GIPE,1,13:43,2/12/2019
Adelie,UNSK,3,13:47,2/12/2019
Adelie,WISP,1,14:07,2/12/2019
Adelie,WISP,1,14:11,2/12/2019
Adelie,UNSK,3,14:12,2/12/2019
Adelie,ADPE,6,14:15,2/12/2019
Adelie,WISP,1,,2/12/2019
Adelie,UNSK,5,14:17,2/12/2019
Adelie,UNSK,1,14:24,2/12/2019
Adelie,UNSK,1,14:28,2/12/2019
Adelie,ADPE,1,14:28,2/12/2019
Adelie,UNSK,1,14:31,2/12/2019
Adelie,UNSK,1,14:33,2/12/2019
Adelie,WISP,1,14:33,2/12/2019
Adelie,UNSK,1,14:35,2/12/2019
Adelie,UNSK,1,14:38,2/12/2019
Adelie,GIPE,1,14:43,2/12/2019
Adelie,WISP,1,14:45,2/12/2019
Adelie,ADPE,1,14:49,2/12/2019
Adelie,WISP,1,15:00,2/12/2019
Adelie,UNSK,1,15:15,2/12/2019
Adelie,UNPE,1,15:17,2/12/2019
Adelie,UNSK,1,15:18,2/12/2019
Adelie,UNSK,1,15:20,2/12/2019
Adelie,FUSE,1,15:21,2/12/2019
Adelie,GIPE,1,15:32,2/12/2019
Gentoo,WISP,1,11:16,2/13/2019
Gentoo,WISP,1,11:22,2/13/2019
Gentoo,WISP,1,11:25,2/13/2019
Gentoo,GEPE,10,11:31,2/13/2019
Gentoo,GIPE,1,11:34,2/13/2019
Gentoo,WISP,2,11:42,2/13/2019
Gentoo,UNSK,1,11:42,2/13/2019
Gentoo,WISP,1,11:59,2/13/2019
Gentoo,GIPE,1,11:59,2/13/2019
Gentoo,HUWH,1,12:04,2/13/2019
Gentoo,GEPE,1,12:07,2/13/2019
Gentoo,UNSK,1,12:10,2/13/2019
Gentoo,GIPE,1,12:47,2/13/2019
Gentoo,UNSK,1,12:47,2/13/2019
Gentoo,GEPE,1,12:51,2/13/2019
Gentoo,UNSK,1,12:54,2/13/2019
Gentoo,UNSK,1,12:54,2/13/2019
Gentoo,WISP,1,12:54,2/13/2019
Gentoo,UNSK,1,12:59,2/13/2019
Gentoo,HUWH,1,13:01,2/13/2019
Gentoo,UNSK,1,13:01,2/13/2019
Gentoo,UNSK,2,13:18,2/13/2019
Gentoo,GIPE,1,13:18,2/13/2019
Gentoo,GIPE,1,13:27,2/13/2019
Gentoo,UNSK,1,13:27,2/13/2019
Gentoo,GEPE,2,13:41,2/13/2019
Gentoo,UNPE,2,13:46,2/13/2019
Gentoo,UNSK,1,13:47,2/13/2019
Gentoo,UNSK,1,13:49,2/13/2019
Gentoo,ADPE,2,13:51,2/13/2019
Gentoo,WISP,1,13:51,2/13/2019
Gentoo,UNSK,1,14:00,2/13/2019
Gentoo,HUWH,1,14:00,2/13/2019
Gentoo,UNSK,1,14:07,2/13/2019
Gentoo,UNSK,1,14:14,2/13/2019
Gentoo,UNSK,1,14:19,2/13/2019
Gentoo,GEPE,2,14:29,2/13/2019
Gentoo,HUWH,2,14:39,2/13/2019
Gentoo,UNSK,1,14:43,2/13/2019
Gentoo,UNPE,3,15:01,2/13/2019
Adelie,WISP,1,10:46,2/19/2019
Adelie,GIPE,1,10:54,2/19/2019
Adelie,UNSK,1,10:54,2/19/2019
Adelie,UNSK,1,10:57,2/19/2019
Adelie,HUWH,1,11:01,2/19/2019
Adelie,WISP,1,11:05,2/19/2019
Adelie,GIPE,1,11:10,2/19/2019
Adelie,WISP,1,11:10,2/19/2019
Adelie,WISP,1,11:14,2/19/2019
Adelie,UNSK,1,11:17,2/19/2019
Adelie,UNSK,1,11:19,2/19/2019
Adelie,WISP,1,11:22,2/19/2019
Adelie,UNSK,1,11:32,2/19/2019
Adelie,FUSE,1,11:33,2/19/2019
Adelie,UNSK,1,11:48,2/19/2019
Adelie,WISP,1,11:55,2/19/2019
Adelie,UNSK,1,11:55,2/19/2019
Adelie,UNSK,1,11:59,2/19/2019
Adelie,WISP,1,12:08,2/19/2019
Adelie,UNSK,3,12:13,2/19/2019
Adelie,UNSK,1,12:22,2/19/2019
Adelie,UNSK,1,12:26,2/19/2019
Adelie,GEPE,8,12:30,2/19/2019
Adelie,HUWH,1,12:31,2/19/2019
Adelie,WISP,1,12:36,2/19/2019
Adelie,HUWH,1,12:36,2/19/2019
Adelie,WISP,2,13:02,2/19/2019
Adelie,UNSK,1,13:10,2/19/2019
Adelie,UNSK,1,13:14,2/19/2019
Adelie,UNSK,1,13:24,2/19/2019
Adelie,WISP,1,13:26,2/19/2019
Adelie,UNSK,1,13:30,2/19/2019
Adelie,UNSK,1,13:44,2/19/2019
Adelie,GIPE,1,13:46,2/19/2019
Adelie,WISP,1,13:46,2/19/2019
Adelie,WISP,1,13:57,2/19/2019
Adelie,UNSK,1,14:05,2/19/2019
Adelie,WISP,2,14:10,2/19/2019
Adelie,UNSK,1,14:23,2/19/2019
Adelie,UNSK,1,14:25,2/19/2019
Adelie,FUSE,1,14:29,2/19/2019
Adelie,UNSK,1,14:29,2/19/2019
Adelie,GIPE,1,14:34,2/19/2019
Adelie,UNSK,1,14:34,2/19/2019
Adelie,UNSK,1,14:41,2/19/2019
Adelie,FUSE,1,14:45,2/19/2019
Gentoo,UNSK,1,10:26,2/20/2019
Gentoo,WISP,1,10:41,2/20/2019
Gentoo,WISP,1,10:51,2/20/2019
Gentoo,WISP,1,11:04,2/20/2019
Gentoo,UNSK,1,11:15,2/20/2019
Gentoo,WISP,1,11:40,2/20/2019
Gentoo,WISP,1,11:46,2/20/2019
Gentoo,GEPE,2,12:04,2/20/2019
Gentoo,WISP,1,12:06,2/20/2019
Gentoo,GEPE,1,12:07,2/20/2019
Gentoo,WISP,1,12:09,2/20/2019
Gentoo,UNSK,1,12:09,2/20/2019
Gentoo,WISP,2,12:12,2/20/2019
Gentoo,HUWH,2,12:13,2/20/2019
Gentoo,GEPE,1,12:23,2/20/2019
Gentoo,GEPE,4,12:23,2/20/2019
Gentoo,GEPE,2,12:23,2/20/2019
Gentoo,WISP,1,12:25,2/20/2019
Gentoo,GEPE,3,12:31,2/20/2019
Gentoo,WISP,1,12:35,2/20/2019
Gentoo,UNSK,1,12:35,2/20/2019
Gentoo,GEPE,4,12:37,2/20/2019
Gentoo,GEPE,2,12:39,2/20/2019
Gentoo,GEPE,2,12:43,2/20/2019
Gentoo,WISP,1,12:44,2/20/2019
Gentoo,WISP,1,12:45,2/20/2019
Gentoo,UNSK,1,12:50,2/20/2019
Gentoo,GEPE,10,12:51,2/20/2019
Gentoo,GEPE,1,12:52,2/20/2019
Gentoo,GEPE,1,12:54,2/20/2019
Gentoo,GEPE,4,12:55,2/20/2019
Gentoo,GEPE,2,12:56,2/20/2019
Gentoo,GEPE,7,12:57,2/20/2019
Gentoo,UNSK,1,12:57,2/20/2019
Gentoo,UNSK,1,12:58,2/20/2019
Gentoo,GEPE,3,13:01,2/20/2019
Gentoo,WISP,1,13:07,2/20/2019
Gentoo,GEPE,3,13:13,2/20/2019
Gentoo,GEPE,3,13:17,2/20/2019
Gentoo,HUWH,2,13:17,2/20/2019
Gentoo,UNSK,2,13:18,2/20/2019
Gentoo,UNSK,1,13:25,2/20/2019
Gentoo,GEPE,4,13:25,2/20/2019
Gentoo,HUWH,4,13:29,2/20/2019
Gentoo,GEPE,2,13:50,2/20/2019
Gentoo,HUWH,1,13:51,2/20/2019
Gentoo,GEPE,6,13:52,2/20/2019
Gentoo,GEPE,2,13:54,2/20/2019
Gentoo,GEPE,1,13:55,2/20/2019
Gentoo,GEPE,2,13:57,2/20/2019
Gentoo,GEPE,5,13:58,2/20/2019
Gentoo,GEPE,10,13:59,2/20/2019
Gentoo,GEPE,7,14:01,2/20/2019
Gentoo,GEPE,6,14:01,2/20/2019
Gentoo,GEPE,9,14:01,2/20/2019
Gentoo,GEPE,3,14:02,2/20/2019
Gentoo,GEPE,2,14:02,2/20/2019
Gentoo,GEPE,12,14:02,2/20/2019
Gentoo,GEPE,2,14:03,2/20/2019
Gentoo,GEPE,6,14:04,2/20/2019
Gentoo,GEPE,4,14:06,2/20/2019
Gentoo,GEPE,1,14:07,2/20/2019
Gentoo,LESE,1,14:08,2/20/2019
Gentoo,GEPE,1,14:12,2/20/2019
Adelie,WISP,1,10:22,2/26/2019
Adelie,WISP,1,10:25,2/26/2019
Adelie,FUSE,1,10:31,2/26/2019
Adelie,GEPE,40,10:31,2/26/2019
Adelie,GEPE,3,10:33,2/26/2019
Adelie,WISP,1,10:34,2/26/2019
Adelie,GEPE,2,10:37,2/26/2019
Adelie,UNSK,1,10:41,2/26/2019
Adelie,GEPE,5,10:42,2/26/2019
Adelie,FUSE,1,10:43,2/26/2019
Adelie,FUSE,1,10:46,2/26/2019
Adelie,WISP,1,10:48,2/26/2019
Adelie,UNSK,1,10:49,2/26/2019
Adelie,GIPE,1,10:52,2/26/2019
Adelie,GEPE,12,10:52,2/26/2019
Adelie,WISP,1,10:53,2/26/2019
Adelie,CHPE,1,10:54,2/26/2019
Adelie,WISP,1,10:55,2/26/2019
Adelie,UNSK,1,10:56,2/26/2019
Adelie,WISP,2,10:59,2/26/2019
Adelie,WISP,1,11:03,2/26/2019
Adelie,UNSK,1,11:05,2/26/2019
Adelie,GIPE,1,11:07,2/26/2019
Adelie,WISP,1,11:08,2/26/2019
Adelie,UNSK,1,11:12,2/26/2019
Adelie,CHPE,2,11:16,2/26/2019
Adelie,UNPE,1,11:17,2/26/2019
Adelie,WISP,1,11:18,2/26/2019
Adelie,WISP,1,11:19,2/26/2019
Adelie,GIPE,1,11:23,2/26/2019
Adelie,UNPE,5,11:25,2/26/2019
Adelie,UNPE,30,11:28,2/26/2019
Adelie,FUSE,1,11:30,2/26/2019
Adelie,GEPE,1,11:30,2/26/2019
Adelie,WISP,1,11:33,2/26/2019
Adelie,UNPE,4,11:38,2/26/2019
Adelie,WISP,1,11:38,2/26/2019
Adelie,WISP,1,11:45,2/26/2019
Adelie,WISP,1,11:46,2/26/2019
Adelie,UNSK,1,11:52,2/26/2019
Adelie,UNPE,20,11:52,2/26/2019
Adelie,UNPE,2,11:52,2/26/2019
Adelie,WISP,1,11:55,2/26/2019
Adelie,WISP,1,11:58,2/26/2019
Adelie,UNSK,1,12:04,2/26/2019
Adelie,UNSK,1,12:07,2/26/2019
Adelie,UNSK,1,12:07,2/26/2019
Adelie,UNSK,1,12:12,2/26/2019
Adelie,UNPE,35,12:12,2/26/2019
Adelie,UNSK,1,12:17,2/26/2019
Adelie,UNSK,1,12:19,2/26/2019
Adelie,UNSK,1,12:24,2/26/2019
Adelie,WISP,3,12:24,2/26/2019
Adelie,GEPE,3,12:26,2/26/2019
Adelie,GEPE,1,12:29,2/26/2019
Adelie,UNSK,4,12:29,2/26/2019
Adelie,UNPE,10,12:29,2/26/2019
Adelie,GIPE,1,12:29,2/26/2019
Adelie,CHPE,1,12:29,2/26/2019
Adelie,UNSK,2,12:34,2/26/2019
Adelie,UNSK,1,12:37,2/26/2019
Adelie,WISP,1,12:43,2/26/2019
Adelie,UNSK,1,12:46,2/26/2019
Adelie,GIPE,1,12:47,2/26/2019
Adelie,WISP,3,12:47,2/26/2019
Adelie,WISP,10,12:55,2/26/2019
Adelie,UNSK,1,13:01,2/26/2019
Adelie,WISP,1,13:04,2/26/2019
Adelie,WISP,1,13:12,2/26/2019
Adelie,GIPE,5,13:17,2/26/2019
Adelie,UNSK,1,13:23,2/26/2019
Adelie,UNPE,10,13:23,2/26/2019
Adelie,WISP,1,13:23,2/26/2019
Adelie,GIPE,1,13:24,2/26/2019
Adelie,UNSK,1,13:25,2/26/2019
Adelie,UNSK,1,13:29,2/26/2019
Adelie,WISP,1,13:29,2/26/2019
Adelie,WISP,1,13:33,2/26/2019
Adelie,,2,13:36,2/26/2019
Adelie,GIPE,1,13:36,2/26/2019
Adelie,UNSK,1,13:36,2/26/2019
Adelie,WISP,1,13:37,2/26/2019
Adelie,GEPE,9,13:37,2/26/2019
Adelie,GEPE,11,13:42,2/26/2019
Adelie,HUWH,3,13:42,2/26/2019
Adelie,WISP,1,13:45,2/26/2019
Adelie,GEPE,3,13:53,2/26/2019
Gentoo,UNTE,1,11:13,2/27/2019
Gentoo,UNSK,1,11:13,2/27/2019
Gentoo,UNSK,1,11:24,2/27/2019
Gentoo,UNTE,1,11:25,2/27/2019
Gentoo,UNSK,1,11:28,2/27/2019
Gentoo,UNPE,1,11:47,2/27/2019
Gentoo,GEPE,2,12:03,2/27/2019
Gentoo,UNSK,1,12:46,2/27/2019
Gentoo,UNSK,1,12:51,2/27/2019
Gentoo,UNPE,1,13:09,2/27/2019
Gentoo,WISP,1,13:12,2/27/2019
Gentoo,WISP,1,13:17,2/27/2019
Gentoo,UNSK,1,13:19,2/27/2019
Gentoo,GEPE,1,13:20,2/27/2019
Gentoo,UNSK,1,13:22,2/27/2019
Gentoo,UNSK,1,13:25,2/27/2019
Gentoo,WISP,3,13:32,2/27/2019
Gentoo,GIPE,1,13:33,2/27/2019
Gentoo,WISP,1,13:37,2/27/2019
Gentoo,WISP,1,13:39,2/27/2019
Gentoo,UNSK,1,13:39,2/27/2019
Gentoo,GEPE,3,13:44,2/27/2019
Gentoo,WISP,1,13:48,2/27/2019
Gentoo,UNPE,3,13:38,2/27/2019
Gentoo,UNSK,1,13:52,2/27/2019
Gentoo,UNSK,1,13:54,2/27/2019
Gentoo,UNPE,2,13:54,2/27/2019
Gentoo,UNSK,1,14:04,2/27/2019
Gentoo,WISP,1,14:15,2/27/2019
Gentoo,GEPE,2,14:18,2/27/2019
Gentoo,UNSK,2,14:18,2/27/2019
Gentoo,WISP,1,14:22,2/27/2019
Gentoo,WISP,1,14:26,2/27/2019
Gentoo,UNSK,1,14:30,2/27/2019
Gentoo,GEPE,1,14:35,2/27/2019
Gentoo,UNTE,2,14:44,2/27/2019
Gentoo,UNSK,1,14:47,2/27/2019
Gentoo,UNSK,2,15:02,2/27/2019
Gentoo,UNSK,1,15:04,2/27/2019
Gentoo,CRSE,2,15:13,2/27/2019
Gentoo,LESE,1,15:16,2/27/2019
Gentoo,GEPE,60,15:20,2/27/2019
Gentoo,UNSK,1,15:22,2/27/2019
Gentoo,UNPE,1,15:27,2/27/2019
Gentoo,GEPE,2,15:39,2/27/2019
Gentoo,HUWH,2,15:42,2/27/2019
Adelie,UNSK,1,10:24,3/5/2019
Adelie,UNSK,1,10:29,3/5/2019
Adelie,UNSK,1,10:35,3/5/2019
Adelie,WISP,1,10:37,3/5/2019
Adelie,WISP,1,10:38,3/5/2019
Adelie,FUSE,1,10:39,3/5/2019
Adelie,UNSK,1,10:40,3/5/2019
Adelie,WISP,4,10:41,3/5/2019
Adelie,UNSK,1,10:42,3/5/2019
Adelie,WISP,1,10:42,3/5/2019
Adelie,WISP,1,10:43,3/5/2019
Adelie,UNSK,1,10:44,3/5/2019
Adelie,FUSE,2,10:48,3/5/2019
Adelie,UNSK,1,10:48,3/5/2019
Adelie,WISP,1,10:49,3/5/2019
Adelie,GEPE,2,10:50,3/5/2019
Adelie,GIPE,1,10:50,3/5/2019
Adelie,WISP,1,10:51,3/5/2019
Adelie,UNSK,1,10:55,3/5/2019
Adelie,WISP,1,11:02,3/5/2019
Adelie,UNSK,1,11:03,3/5/2019
Adelie,WISP,1,11:05,3/5/2019
Adelie,WISP,1,11:06,3/5/2019
Adelie,GIPE,2,11:12,3/5/2019
Adelie,GIPE,1,11:13,3/5/2019
Adelie,UNSK,1,11:13,3/5/2019
Adelie,WISP,1,11:16,3/5/2019
Adelie,UNSK,1,11:18,3/5/2019
Adelie,WISP,1,11:22,3/5/2019
Adelie,UNSK,1,11:22,3/5/2019
Adelie,WISP,1,11:24,3/5/2019
Adelie,UNSK,1,11:26,3/5/2019
Adelie,UNSK,1,11:31,3/5/2019
Adelie,FUSE,1,11:31,3/5/2019
Adelie,WISP,1,11:32,3/5/2019
Adelie,UNSK,1,11:41,3/5/2019
Adelie,WISP,1,11:42,3/5/2019
Adelie,UNSK,1,11:43,3/5/2019
Adelie,UNSK,2,11:44,3/5/2019
Adelie,WISP,1,12:04,3/5/2019
Adelie,GIPE,1,12:04,3/5/2019
Adelie,GIPE,8,12:04,3/5/2019
Adelie,GEPE,1,12:05,3/5/2019
Adelie,WISP,1,12:09,3/5/2019
Adelie,WISP,3,12:12,3/5/2019
Adelie,UNSK,1,12:14,3/5/2019
Adelie,UNSK,1,12:16,3/5/2019
