Transect,Species,Count,Time,Date
Adelie,WISP,1,12:16,3/5/2019
Adelie,MIWH,1,12:17,3/5/2019
Adelie,WISP,1,12:18,3/5/2019
Adelie,UNPE,2,12:18,3/5/2019
Adelie,WISP,1,12:20,3/5/2019
Adelie,UNSK,1,12:20,3/5/2019
Adelie,WISP,1,12:22,3/5/2019
Adelie,GIPE,1,12:23,3/5/2019
Adelie,FUSE,1,12:25,3/5/2019
Adelie,WISP,1,12:28,3/5/2019
Adelie,UNSK,1,12:36,3/5/2019
Adelie,WISP,1,12:38,3/5/2019
Adelie,UNSK,2,12:41,3/5/2019
Adelie,UNSK,1,12:45,3/5/2019
Adelie,WISP,2,12:47,3/5/2019
Adelie,GIPE,1,12:49,3/5/2019
Adelie,WISP,1,12:49,3/5/2019
Adelie,UNSK,1,12:51,3/5/2019
Adelie,UNSK,1,13:00,3/5/2019
Adelie,UNSK,1,13:03,3/5/2019
Adelie,UNSK,1,13:07,3/5/2019
Adelie,WISP,1,13:11,3/5/2019
Adelie,UNWH,1,13:11,3/5/2019
Adelie,UNSK,2,13:13,3/5/2019
Adelie,UNSK,1,13:20,3/5/2019
Adelie,FUSE,2,13:23,3/5/2019
Adelie,UNSK,1,13:23,3/5/2019
Adelie,WISP,1,13:24,3/5/2019
Adelie,WISP,1,13:26,3/5/2019
Adelie,GEPE,2,13:28,3/5/2019
Adelie,WISP,1,13:28,3/5/2019
Adelie,WISP,1,13:32,3/5/2019
Adelie,GEPE,2,13:32,3/5/2019
Adelie,WISP,1,13:36,3/5/2019
Adelie,WISP,1,13:38,3/5/2019
Adelie,UNSK,1,13:39,3/5/2019
Adelie,UNSK,2,13:40,3/5/2019
Adelie,GEPE,3,13:41,3/5/2019
Adelie,FUSE,1,13:43,3/5/2019
Adelie,UNSK,1,13:45,3/5/2019
Adelie,UNPE,2,13:53,3/5/2019
Adelie,GIPE,1,13:53,3/5/2019
Adelie,WISP,1,13:54,3/5/2019
Adelie,WISP,1,13:56,3/5/2019
Adelie,UNSK,1,13:58,3/5/2019
Adelie,WISP,1,14:08,3/5/2019
Adelie,GEPE,5,14:08,3/5/2019
Adelie,GEPE,2,14:10,3/5/2019
Adelie,UNSK,1,14:12,3/5/2019
Adelie,GEPE,3,14:17,3/5/2019
Adelie,UNSK,1,14:21,3/5/2019
Adelie,ADPE,1,14:25,3/5/2019
Adelie,GIPE,1,14:25,3/5/2019
Adelie,WISP,1,14:25,3/5/2019
Adelie,HUWH,1,14:31,3/5/2019
Adelie,UNPE,1,14:32,3/5/2019
Adelie,WISP,1,14:32,3/5/2019
Adelie,WISP,1,14:34,3/5/2019
Adelie,UNSK,1,14:36,3/5/2019
Adelie,UNSK,1,14:39,3/5/2019
Adelie,WISP,1,14:41,3/5/2019
Adelie,UNPE,1,14:42,3/5/2019
Adelie,UNSK,1,14:43,3/5/2019
Adelie,UNSK,1,14:49,3/5/2019
Adelie,WISP,1,14:49,3/5/2019
Adelie,WISP,1,14:52,3/5/2019
Adelie,GIPE,1,14:53,3/5/2019
Adelie,HUWH,1,14:55,3/5/2019
Adelie,UNSK,1,14:57,3/5/2019
Adelie,GEPE,5,14:57,3/5/2019
Gentoo,WISP,4,10:20,3/6/2019
Gentoo,WISP,2,10:22,3/6/2019
Gentoo,GIPE,3,10:22,3/6/2019
Gentoo,WISP,1,10:25,3/6/2019
Gentoo,UNSK,1,10:27,3/6/2019
Gentoo,WISP,2,10:27,3/6/2019
Gentoo,WISP,1,10:29,3/6/2019
Gentoo,GIPE,1,10:34,3/6/2019
Gentoo,WISP,1,10:35,3/6/2019
Gentoo,UNSK,1,10:41,3/6/2019
Gentoo,UNSK,1,10:45,3/6/2019
Gentoo,GIPE,1,10:46,3/6/2019
Gentoo,HUWH,1,10:49,3/6/2019
Gentoo,UNSK,1,10:52,3/6/2019
Gentoo,WISP,1,11:00,3/6/2019
Gentoo,GIPE,1,11:02,3/6/2019
Gentoo,UNSK,1,11:04,3/6/2019
Gentoo,GEPE,50,11:07,3/6/2019
Gentoo,GIPE,1,11:09,3/6/2019
Gentoo,WISP,6,11:09,3/6/2019
Gentoo,GIPE,8,11:09,3/6/2019
Gentoo,WISP,1,11:09,3/6/2019
Gentoo,UNSK,1,11:09,3/6/2019
Gentoo,WISP,1,11:12,3/6/2019
Gentoo,UNSK,1,11:12,3/6/2019
Gentoo,UNTE,1,11:13,3/6/2019
Gentoo,UNSK,1,11:13,3/6/2019
Gentoo,WISP,1,11:25,3/6/2019
Gentoo,GEPE,2,11:27,3/6/2019
Gentoo,WISP,1,11:29,3/6/2019
Gentoo,WISP,2,11:33,3/6/2019
Gentoo,WISP,4,11:34,3/6/2019
Gentoo,UNSK,2,11:41,3/6/2019
Gentoo,UNSK,1,11:51,3/6/2019
Gentoo,GEPE,1,11:52,3/6/2019
Gentoo,UNSK,1,11:52,3/6/2019
Gentoo,WISP,1,11:53,3/6/2019
Gentoo,UNSK,1,11:54,3/6/2019
Gentoo,UNSK,1,12:10,3/6/2019
Gentoo,WISP,1,12:11,3/6/2019
Gentoo,WISP,1,12:14,3/6/2019
Gentoo,UNSK,1,12:14,3/6/2019
Gentoo,WISP,1,12:15,3/6/2019
Gentoo,UNSK,1,12:25,3/6/2019
Gentoo,GEPE,1,12:28,3/6/2019
Gentoo,UNSK,2,12:33,3/6/2019
Gentoo,WISP,1,12:39,3/6/2019
Gentoo,WISP,1,12:42,3/6/2019
Gentoo,UNSK,1,12:43,3/6/2019
Gentoo,WISP,1,12:43,3/6/2019
Gentoo,UNSK,1,12:46,3/6/2019
Gentoo,WISP,1,12:50,3/6/2019
Gentoo,WISP,1,12:51,3/6/2019
Gentoo,UNSK,1,12:54,3/6/2019
Gentoo,UNSK,1,12:59,3/6/2019
Gentoo,GIPE,1,13:12,3/6/2019
Gentoo,UNSK,1,13:13,3/6/2019
Gentoo,GEPE,4,13:14,3/6/2019
Gentoo,WISP,1,13:15,3/6/2019
Gentoo,UNSK,1,13:18,3/6/2019
Gentoo,WISP,3,13:20,3/6/2019
Gentoo,UNSK,1,13:24,3/6/2019
Gentoo,WISP,1,13:25,3/6/2019
Gentoo,GEPE,1,13:26,3/6/2019
Gentoo,UNSK,1,13:27,3/6/2019
Gentoo,WISP,1,13:28,3/6/2019
Gentoo,UNSK,1,13:29,3/6/2019
Gentoo,HUWH,2,13:29,3/6/2019
Gentoo,GEPE,1,13:29,3/6/2019
Gentoo,UNSK,2,13:29,3/6/2019
Gentoo,WISP,1,13:31,3/6/2019
Gentoo,UNSK,1,13:32,3/6/2019
Gentoo,UNSK,1,13:36,3/6/2019
Gentoo,UNSK,2,13:38,3/6/2019
Gentoo,WISP,1,13:40,3/6/2019
Gentoo,UNSK,1,13:40,3/6/2019
Gentoo,WISP,1,13:42,3/6/2019
Gentoo,UNPE,1,13:43,3/6/2019
Gentoo,UNSK,1,13:43,3/6/2019
Gentoo,UNSK,2,13:46,3/6/2019
Gentoo,UNSK,2,13:48,3/6/2019
Gentoo,FUSE,1,13:51,3/6/2019
Gentoo,UNSK,1,13:51,3/6/2019
Gentoo,GIPE,1,13:51,3/6/2019
Gentoo,UNTE,1,13:55,3/6/2019
Gentoo,UNSK,1,13:57,3/6/2019
Gentoo,WISP,1,13:59,3/6/2019
Gentoo,UNSK,2,13:59,3/6/2019
Gentoo,GIPE,1,13:59,3/6/2019
Gentoo,WISP,2,14:02,3/6/2019
Gentoo,GEPE,2,14:02,3/6/2019
Adelie,HUWH,1,10:25,3/12/2019
Adelie,WISP,1,10:27,3/12/2019
Adelie,UNSK,1,10:29,3/12/2019
Adelie,UNSK,3,10:31,3/12/2019
Adelie,UNSK,1,10:32,3/12/2019
Adelie,UNSK,1,10:33,3/12/2019
Adelie,WISP,1,10:34,3/12/2019
Adelie,GIPE,1,10:34,3/12/2019
Adelie,UNSK,1,10:36,3/12/2019
Adelie,UNSK,1,10:37,3/12/2019
Adelie,WISP,1,10:37,3/12/2019
Adelie,UNSK,1,10:38,3/12/2019
Adelie,UNSK,1,10:39,3/12/2019
Adelie,UNSK,1,10:42,3/12/2019
Adelie,UNSK,1,10:45,3/12/2019
Adelie,WISP,1,10:45,3/12/2019
Adelie,UNSK,1,10:53,3/12/2019
Adelie,UNSK,1,10:54,3/12/2019
Adelie,UNSK,1,10:59,3/12/2019
Adelie,UNSK,1,11:02,3/12/2019
Adelie,WISP,1,11:02,3/12/2019
Adelie,UNSK,1,11:08,3/12/2019
Adelie,UNSK,1,11:10,3/12/2019
Adelie,UNSK,1,11:12,3/12/2019
Adelie,WISP,1,11:17,3/12/2019
Adelie,UNSK,1,11:19,3/12/2019
Adelie,UNSK,1,11:22,3/12/2019
Adelie,UNSK,1,11:23,3/12/2019
Adelie,UNSK,1,11:29,3/12/2019
Adelie,UNSK,1,11:34,3/12/2019
Adelie,UNSK,1,11:38,3/12/2019
Adelie,UNSK,1,11:45,3/12/2019
Adelie,GIPE,1,12:04,3/12/2019
Adelie,UNSK,1,12:04,3/12/2019
Adelie,UNSK,1,12:08,3/12/2019
Adelie,UNSK,1,12:13,3/12/2019
Adelie,WISP,1,12:15,3/12/2019
Adelie,UNSK,1,12:20,3/12/2019
Adelie,WISP,1,12:24,3/12/2019
Adelie,GIPE,1,12:25,3/12/2019
Adelie,GIPE,1,12:27,3/12/2019
Adelie,GIPE,1,12:30,3/12/2019
Adelie,UNSK,1,12:34,3/12/2019
Adelie,UNSK,1,12:37,3/12/2019
Adelie,FUSE,1,12:50,3/12/2019
Adelie,UNSK,1,12:50,3/12/2019
Adelie,UNTE,1,12:51,3/12/2019
Adelie,WISP,1,12:52,3/12/2019
Adelie,UNSK,1,12:57,3/12/2019
Adelie,FUSE,1,13:00,3/12/2019
Adelie,UNSK,1,13:02,3/12/2019
Adelie,UNSK,1,13:04,3/12/2019
Adelie,UNSK,1,13:07,3/12/2019
Adelie,UNSK,1,13:09,3/12/2019
Adelie,WISP,1,13:13,3/12/2019
Adelie,UNSK,1,13:16,3/12/2019
Adelie,WISP,1,13:21,3/12/2019
Adelie,WISP,1,13:23,3/12/2019
Adelie,KEGU,1,13:24,3/12/2019
Adelie,WISP,1,13:34,3/12/2019
Adelie,UNSK,1,13:37,3/12/2019
Adelie,UNSK,1,13:41,3/12/2019
Adelie,UNSK,1,13:43,3/12/2019
Adelie,UNSK,3,13:43,3/12/2019
Adelie,UNSK,2,13:45,3/12/2019
Adelie,WISP,2,13:47,3/12/2019
Adelie,UNSK,1,13:52,3/12/2019
Adelie,UNSK,1,13:55,3/12/2019
Adelie,UNSK,1,14:11,3/12/2019
Adelie,GIPE,1,14:12,3/12/2019
Adelie,UNSK,1,14:15,3/12/2019
Adelie,UNSK,1,14:18,3/12/2019
Adelie,UNSK,1,14:19,3/12/2019
Adelie,GIPE,1,14:28,3/12/2019
Adelie,UNSK,1,14:31,3/12/2019
Adelie,WISP,1,14:31,3/12/2019
Adelie,UNSK,1,14:34,3/12/2019
Adelie,UNSK,1,14:38,3/12/2019
Gentoo,WISP,1,10:57,3/13/2019
Gentoo,UNSK,1,11:02,3/13/2019
Gentoo,HUWH,1,11:04,3/13/2019
Gentoo,UNSK,1,11:04,3/13/2019
Gentoo,GEPE,1,11:05,3/13/2019
Gentoo,GEPE,2,11:06,3/13/2019
Gentoo,GEPE,9,11:17,3/13/2019
Gentoo,GEPE,1,11:20,3/13/2019
Gentoo,GEPE,1,11:23,3/13/2019
Gentoo,UNSK,1,11:24,3/13/2019
Gentoo,GIPE,1,11:24,3/13/2019
Gentoo,WISP,1,11:27,3/13/2019
Gentoo,WISP,1,11:30,3/13/2019
Gentoo,WISP,1,11:31,3/13/2019
Gentoo,WISP,1,11:33,3/13/2019
Gentoo,UNSK,1,11:34,3/13/2019
Gentoo,WISP,1,11:38,3/13/2019
Gentoo,FUSE,1,11:39,3/13/2019
Gentoo,WISP,1,11:42,3/13/2019
Gentoo,WISP,2,11:42,3/13/2019
Gentoo,UNPE,1,11:43,3/13/2019
Gentoo,WISP,1,11:51,3/13/2019
Gentoo,UNSK,1,11:51,3/13/2019
Gentoo,GIPE,1,11:54,3/13/2019
Gentoo,GIPE,5,11:57,3/13/2019
Gentoo,WISP,1,11:57,3/13/2019
Gentoo,WISP,1,11:57,3/13/2019
Gentoo,UNSK,1,11:59,3/13/2019
Gentoo,UNSK,1,12:04,3/13/2019
Gentoo,GEPE,1,12:05,3/13/2019
Gentoo,UNPE,1,12:17,3/13/2019
Gentoo,WISP,1,12:26,3/13/2019
Gentoo,UNSK,1,12:27,3/13/2019
Gentoo,WISP,1,12:28,3/13/2019
Gentoo,UNSK,1,12:28,3/13/2019
Gentoo,UNPE,1,12:28,3/13/2019
Gentoo,GEPE,1,12:31,3/13/2019
Gentoo,GEPE,1,12:32,3/13/2019
Gentoo,UNSK,1,12:35,3/13/2019
Gentoo,UNSK,1,12:37,3/13/2019
Gentoo,UNSK,1,12:39,3/13/2019
Gentoo,UNSK,1,12:44,3/13/2019
Gentoo,WISP,2,12:45,3/13/2019
Gentoo,WISP,1,12:47,3/13/2019
Gentoo,UNSK,1,12:47,3/13/2019
Gentoo,WISP,1,12:48,3/13/2019
Gentoo,UNSK,1,12:48,3/13/2019
Gentoo,WISP,1,12:50,3/13/2019
Gentoo,UNSK,2,12:51,3/13/2019
Gentoo,UNPE,1,12:51,3/13/2019
Gentoo,WISP,1,12:56,3/13/2019
Gentoo,UNSK,1,12:56,3/13/2019
Gentoo,WISP,1,12:58,3/13/2019
Gentoo,GIPE,1,12:59,3/13/2019
Gentoo,UNSK,1,12:59,3/13/2019
Gentoo,WISP,2,12:59,3/13/2019
Gentoo,UNSK,1,13:01,3/13/2019
Gentoo,UNSK,1,13:03,3/13/2019
Gentoo,GIPE,7,13:04,3/13/2019
Gentoo,GEPE,6,13:05,3/13/2019
Gentoo,WISP,2,13:10,3/13/2019
Gentoo,GIPE,1,13:17,3/13/2019
Gentoo,UNSK,1,13:30,3/13/2019
Gentoo,UNSK,2,13:35,3/13/2019
Gentoo,WISP,1,13:36,3/13/2019
Gentoo,WISP,1,13:40,3/13/2019
Gentoo,WISP,3,13:48,3/13/2019
Gentoo,FUSE,40,13:49,3/13/2019
Gentoo,UNSK,1,13:49,3/13/2019
Gentoo,UNPE,6,13:50,3/13/2019
Gentoo,UNSK,1,13:50,3/13/2019
Gentoo,WISP,2,13:50,3/13/2019
Gentoo,UNSK,1,13:54,3/13/2019
Gentoo,GEPE,2,13:55,3/13/2019
Gentoo,WISP,1,13:55,3/13/2019
Gentoo,GEPE,1,13:59,3/13/2019
Gentoo,WISP,1,14:08,3/13/2019
Gentoo,FUSE,1,14:09,3/13/2019
Gentoo,GEPE,1,14:10,3/13/2019
Gentoo,WISP,1,11:31,3/19/2019
Gentoo,UNSK,1,11:33,3/19/2019
Gentoo,UNSK,1,12:12,3/19/2019
Gentoo,UNSK,1,12:37,3/19/2019
Gentoo,UNSK,1,13:01,3/19/2019
Gentoo,FUSE,1,13:19,3/19/2019
Gentoo,UNSK,1,13:19,3/19/2019
Gentoo,UNPE,1,13:19,3/19/2019
Gentoo,LESE,1,14:00,3/19/2019
Gentoo,CRSE,1,14:01,3/19/2019
Gentoo,CRSE,1,14:01,3/19/2019
Gentoo,UNSK,1,14:03,3/19/2019
Gentoo,CRSE,1,14:06,3/19/2019
Gentoo,CRSE,1,14:07,3/19/2019
Gentoo,GIPE,1,14:07,3/19/2019
Gentoo,UNSK,1,14:07,3/19/2019
Gentoo,UNSK,1,14:17,3/19/2019
Gentoo,UNTE,1,14:45,3/19/2019
Gentoo,UNSK,1,14:48,3/19/2019
Gentoo,HUWH,1,14:48,3/19/2019
Gentoo,WISP,1,14:51,3/19/2019
Gentoo,WISP,1,14:56,3/19/2019
Gentoo,UNSK,2,15:00,3/19/2019
Gentoo,GIPE,3,15:04,3/19/2019
Gentoo,UNSK,2,15:04,3/19/2019
Gentoo,GEPE,1,15:19,3/19/2019
Gentoo,UNSK,1,15:22,3/19/2019
Adelie,UNSK,1,10:41,3/20/2019
Adelie,UNSK,1,10:44,3/20/2019
Adelie,FUSE,1,10:45,3/20/2019
Adelie,WISP,1,10:51,3/20/2019
Adelie,UNSK,1,10:52,3/20/2019
Adelie,WISP,1,10:52,3/20/2019
Adelie,WISP,1,10:52,3/20/2019
Adelie,UNSK,1,10:54,3/20/2019
Adelie,GIPE,1,11:03,3/20/2019
Adelie,UNSK,2,11:04,3/20/2019
Adelie,WISP,2,11:09,3/20/2019
Adelie,UNSK,1,11:10,3/20/2019
Adelie,UNSK,1,11:11,3/20/2019
Adelie,FUSE,2,11:12,3/20/2019
Adelie,UNSK,1,11:14,3/20/2019
Adelie,WISP,1,11:15,3/20/2019
Adelie,WISP,1,11:21,3/20/2019
Adelie,WISP,1,11:28,3/20/2019
Adelie,GIPE,1,11:30,3/20/2019
Adelie,UNSK,1,11:38,3/20/2019
Adelie,UNSK,1,11:38,3/20/2019
Adelie,WISP,1,11:38,3/20/2019
Adelie,GIPE,1,11:45,3/20/2019
Adelie,UNSK,1,11:55,3/20/2019
Adelie,GIPE,1,12:05,3/20/2019
Adelie,UNSK,1,12:15,3/20/2019
Adelie,UNSK,1,12:17,3/20/2019
Adelie,UNSK,2,12:17,3/20/2019
Adelie,GIPE,1,12:18,3/20/2019
Adelie,GIPE,1,12:18,3/20/2019
Adelie,GIPE,2,12:24,3/20/2019
Adelie,WISP,1,12:26,3/20/2019
Adelie,GIPE,1,12:30,3/20/2019
Adelie,GIPE,1,12:31,3/20/2019
Adelie,WISP,1,12:44,3/20/2019
Adelie,GIPE,1,12:45,3/20/2019
Adelie,WISP,1,12:47,3/20/2019
Adelie,UNSK,1,12:48,3/20/2019
Adelie,WISP,1,12:54,3/20/2019
Adelie,BESH,1,12:55,3/20/2019
Adelie,WISP,1,12:57,3/20/2019
Adelie,WISP,1,13:02,3/20/2019
Adelie,UNSK,1,13:04,3/20/2019
Adelie,UNSK,1,13:05,3/20/2019
Adelie,UNSK,1,13:10,3/20/2019
Adelie,UNSK,1,13:13,3/20/2019
Adelie,BESH,1,13:14,3/20/2019
Adelie,UNSK,1,13:16,3/20/2019
Adelie,UNSK,1,13:24,3/20/2019
Adelie,WISP,1,13:24,3/20/2019
Adelie,FUSE,1,13:30,3/20/2019
Adelie,BESH,1,13:32,3/20/2019
Adelie,WISP,1,13:33,3/20/2019
Adelie,FUSE,1,13:38,3/20/2019
Adelie,GIPE,1,13:48,3/20/2019
Adelie,UNSK,1,13:54,3/20/2019
Adelie,GIPE,1,13:54,3/20/2019
Adelie,ANPE,1,13:54,3/20/2019
Adelie,WISP,1,13:57,3/20/2019
Adelie,FUSE,1,14:02,3/20/2019
Adelie,GIPE,1,14:05,3/20/2019
Adelie,GIPE,1,14:06,3/20/2019
Adelie,WISP,1,14:10,3/20/2019
Adelie,UNSK,1,14:10,3/20/2019
Adelie,ANPE,1,14:10,3/20/2019
Adelie,UNSK,1,14:11,3/20/2019
Adelie,UNSK,1,14:18,3/20/2019
Adelie,WISP,1,14:20,3/20/2019
Adelie,WISP,1,14:20,3/20/2019
Adelie,UNSK,1,14:22,3/20/2019
Adelie,GIPE,1,14:24,3/20/2019
Adelie,UNSK,1,14:31,3/20/2019
Adelie,WISP,1,14:31,3/20/2019
Adelie,UNSK,1,14:34,3/20/2019
Gentoo,ANTE,3,10:45,3/27/2019
Gentoo,UNPT,1,10:47,3/27/2019
Gentoo,GIPE,1,10:55,3/27/2019
Gentoo,WISP,1,10:58,3/27/2019
Gentoo,UNSK,1,10:58,3/27/2019
Gentoo,WISP,1,10:59,3/27/2019
Gentoo,WISP,1,11:03,3/27/2019
Gentoo,FUSE,1,11:05,3/27/2019
Gentoo,WISP,1,11:06,3/27/2019
Gentoo,UNSK,1,11:07,3/27/2019
Gentoo,UNSK,1,11:09,3/27/2019
Gentoo,UNSK,1,11:10,3/27/2019
Gentoo,GIPE,1,11:10,3/27/2019
Gentoo,WISP,1,11:10,3/27/2019
Gentoo,UNSK,2,11:14,3/27/2019
Gentoo,GIPE,1,11:15,3/27/2019
Gentoo,UNSK,1,11:15,3/27/2019
Gentoo,UNSK,1,11:18,3/27/2019
Gentoo,WISP,1,11:19,3/27/2019
Gentoo,GIPE,1,11:19,3/27/2019
Gentoo,WISP,1,11:20,3/27/2019
Gentoo,UNSK,1,11:20,3/27/2019
Gentoo,GIPE,1,11:20,3/27/2019
Gentoo,WISP,1,11:24,3/27/2019
Gentoo,UNSK,1,11:31,3/27/2019
Gentoo,WISP,1,11:32,3/27/2019
Gentoo,GIPE,1,11:32,3/27/2019
Gentoo,WISP,1,11:33,3/27/2019
Gentoo,UNSK,1,11:33,3/27/2019
Gentoo,UNSK,2,11:33,3/27/2019
Gentoo,WISP,1,11:35,3/27/2019
Gentoo,GIPE,1,11:36,3/27/2019
Gentoo,UNSK,1,11:36,3/27/2019
Gentoo,UNSK,1,11:37,3/27/2019
Gentoo,UNSK,1,11:37,3/27/2019
Gentoo,WISP,1,11:38,3/27/2019
Gentoo,UNSK,1,11:40,3/27/2019
Gentoo,UNSK,2,11:41,3/27/2019
Gentoo,UNSK,1,11:42,3/27/2019
Gentoo,KEGU,1,11:42,3/27/2019
Gentoo,KEGU,1,11:43,3/27/2019
Gentoo,UNSK,1,11:50,3/27/2019
Gentoo,WISP,1,11:55,3/27/2019
Gentoo,GEPE,2,11:55,3/27/2019
Gentoo,UNSK,1,11:56,3/27/2019
Gentoo,UNSK,1,12:00,3/27/2019
Gentoo,UNSK,1,12:05,3/27/2019
Gentoo,UNSK,1,12:07,3/27/2019
Gentoo,WISP,1,12:11,3/27/2019
Gentoo,GIPE,1,12:14,3/27/2019
Gentoo,GIPE,1,12:15,3/27/2019
Gentoo,WISP,1,12:29,3/27/2019
Gentoo,UNSK,1,12:29,3/27/2019
Gentoo,UNSK,1,12:30,3/27/2019
Gentoo,WISP,1,12:31,3/27/2019
Gentoo,UNSK,1,12:32,3/27/2019
Gentoo,UNSK,2,12:32,3/27/2019
Gentoo,UNSK,1,12:33,3/27/2019
Gentoo,UNSK,2,12:33,3/27/2019
Gentoo,UNSK,1,12:34,3/27/2019
Gentoo,WISP,1,12:34,3/27/2019
Gentoo,GIPE,1,12:34,3/27/2019
Gentoo,WISP,1,12:34,3/27/2019
Gentoo,UNSK,1,12:35,3/27/2019
Gentoo,GIPE,1,12:36,3/27/2019
Gentoo,GIPE,2,12:37,3/27/2019
Gentoo,UNSK,1,12:38,3/27/2019
Gentoo,GIPE,1,12:38,3/27/2019
Gentoo,UNSK,1,12:40,3/27/2019
Gentoo,WISP,1,12:40,3/27/2019
Gentoo,WISP,1,12:42,3/27/2019
Gentoo,WISP,1,12:43,3/27/2019
Gentoo,UNSK,1,12:47,3/27/2019
Gentoo,GEPE,1,12:49,3/27/2019
Gentoo,UNSK,1,12:49,3/27/2019
Gentoo,WISP,1,12:49,3/27/2019
Gentoo,WISP,1,12:51,3/27/2019
Gentoo,UNPT,1,12:51,3/27/2019
Gentoo,UNSK,1,12:52,3/27/2019
Gentoo,UNSK,2,12:54,3/27/2019
Gentoo,UNSK,1,12:58,3/27/2019
Gentoo,UNSK,1,12:59,3/27/2019
Gentoo,WISP,1,13:02,3/27/2019
Gentoo,UNSK,1,13:03,3/27/2019
Gentoo,GIPE,1,13:05,3/27/2019
Gentoo,WISP,1,13:05,3/27/2019
Gentoo,UNSK,1,13:07,3/27/2019
Gentoo,CRSE,1,13:10,3/27/2019
Gentoo,UNSK,1,13:12,3/27/2019
Gentoo,UNSK,1,13:13,3/27/2019
Gentoo,WISP,1,13:14,3/27/2019
Gentoo,WISP,1,13:16,3/27/2019
Gentoo,WISP,1,13:18,3/27/2019
Gentoo,GIPE,1,13:20,3/27/2019
Gentoo,WISP,1,13:20,3/27/2019
Gentoo,WISP,1,13:21,3/27/2019
Gentoo,WISP,1,13:24,3/27/2019
Gentoo,GEPE,1,13:25,3/27/2019
Gentoo,UNSK,1,13:26,3/27/2019
Gentoo,UNSK,1,13:27,3/27/2019
Gentoo,UNSK,1,13:29,3/27/2019
Gentoo,GEPE,1,13:30,3/27/2019
Gentoo,UNSK,2,13:30,3/27/2019
Gentoo,UNSK,2,13:30,3/27/2019
Gentoo,UNSK,1,13:32,3/27/2019
Gentoo,WISP,1,13:33,3/27/2019
Gentoo,WISP,1,13:34,3/27/2019
Gentoo,UNSK,1,13:34,3/27/2019
Gentoo,GIPE,1,13:35,3/27/2019
Gentoo,UNSK,1,13:35,3/27/2019
Gentoo,WISP,1,13:38,3/27/2019
Gentoo,GIPE,1,13:38,3/27/2019
Gentoo,UNSK,1,13:43,3/27/2019
Gentoo,UNSK,1,13:52,3/27/2019
Gentoo,GIPE,1,13:52,3/27/2019
Gentoo,KEGU,1,13:54,3/27/2019
Gentoo,GIPE,1,14:05,3/27/2019
Gentoo,GIPE,2,14:11,3/27/2019
Gentoo,UNSK,2,14:11,3/27/2019
Gentoo,WISP,1,14:13,3/27/2019
Gentoo,GIPE,1,14:14,3/27/2019
Gentoo,WISP,1,14:16,3/27/2019
Gentoo,ANTE,1,14:17,3/27/2019
Gentoo,GIPE,1,14:19,3/27/2019
Gentoo,UNPE,1,14:21,3/27/2019
Gentoo,UNSK,1,14:23,3/27/2019
Gentoo,GIPE,1,14:23,3/27/2019
Gentoo,WISP,1,14:23,3/27/2019
Gentoo,UNSK,1,14:25,3/27/2019
Gentoo,WISP,1,14:30,3/27/2019
Gentoo,WISP,1,14:33,3/27/2019
