Julian,Julian_new,Year,Month,Day,Species,Latitude,Longitude,Group.Size,Whales_per_day,Whales_per_day_effort_correct,Whales_per_month,Whales_per_year,Trip_Duration_min,Day_Duration_min,Day_Duration_hour,Time,Year_char,MAG_Comments
2/26/2019,57,2019,2,26,Mn,-64.81174,-64.009948,2,13,2.08,286,586,195,375,6.25,11:02,2019,
2/26/2019,57,2019,2,26,Mn,-64.758833,-64.158855,2,13,2.08,286,586,195,375,6.25,12:09,2019,
2/26/2019,57,2019,2,26,Mn,-64.782698,-64.070285,2,13,2.08,286,586,180,375,6.25,15:44,2019,
2/26/2019,57,2019,2,26,Mn,-64.826267,-64.044103,2,13,2.08,286,586,180,375,6.25,16:57,2019,
2/26/2019,57,2019,2,26,Mn,-64.80298,-64.08079,3,13,2.08,286,586,180,375,6.25,17:49,2019,
2/27/2019,58,2019,2,27,Mn,-64.777502,-64.125065,2,5,1.5,286,586,100,200,3.3333333333333335,11:31,2019,
2/27/2019,58,2019,2,27,Mn,-64.777862,-64.14012,3,5,1.5,286,586,100,200,3.3333333333333335,11:43,2019,
2/28/2019,59,2019,2,28,Mn,-64.802548,-64.171873,3,5,0.5555555555555556,286,586,420,540,9,19:20,2019,
2/28/2019,59,2019,2,28,Mn,-64.802548,-64.171873,2,5,0.5555555555555556,286,586,420,540,9,19:26,2019,
3/1/2019,60,2019,3,1,Mn,-64.791368,-64.140753,2,4,0.8888888888888888,29,586,150,270,4.5,10:46,2019,
3/1/2019,60,2019,3,1,Mn,-64.785232,-64.153542,2,4,0.8888888888888888,29,586,120,270,4.5,17:25,2019,
3/2/2019,61,2019,3,2,Mn,-64.818233,-64.043948,2,4,1.1428571428571428,29,586,210,210,3.5,11:21,2019,
3/2/2019,61,2019,3,2,Mn,-64.819707,-64.031498,2,4,1.1428571428571428,29,586,210,210,3.5,12:38,2019,
3/3/2019,62,2019,3,3,Mn,-64.808768,-64.001147,3,3,0.5,29,586,360,360,6,12:13,2019,
3/5/2019,64,2019,3,5,Mn,-64.801223,-64.104012,2,15,2.4,29,586,135,375,6.25,10:44,2019,
3/5/2019,64,2019,3,5,Mn,-64.816475,-64.024185,2,15,2.4,29,586,135,375,6.25,11:32,2019,
3/5/2019,64,2019,3,5,Mn,-64.815993,-64.025822,1,15,2.4,29,586,135,375,6.25,11:32,2019,
3/5/2019,64,2019,3,5,Mn,-64.819027,-64.047602,1,15,2.4,29,586,135,375,6.25,11:51,2019,
3/5/2019,64,2019,3,5,Mn,-64.777417,-64.10611,2,15,2.4,29,586,240,375,6.25,14:47,2019,
3/5/2019,64,2019,3,5,Mn,-64.774368,-64.1265,2,15,2.4,29,586,240,375,6.25,14:55,2019,
3/5/2019,64,2019,3,5,Mn,-64.799435,-64.123233,2,15,2.4,29,586,240,375,6.25,16:36,2019,
3/5/2019,64,2019,3,5,Mn,-64.814795,-64.10607,3,15,2.4,29,586,240,375,6.25,17:39,2019,
3/8/2019,67,2019,3,8,Mn,-64.809475,-64.013633,1,2,0.5714285714285714,29,586,210,210,3.5,14:06,2019,
3/8/2019,67,2019,3,8,Mn,-64.819185,-64.018972,1,2,0.5714285714285714,29,586,210,210,3.5,14:26,2019,
3/10/2019,69,2019,3,10,Mn,-64.767508,-64.111577,1,1,0.18181818181818182,29,586,330,330,5.5,11:25,2019,
1/3/2020,3,2020,1,3,Mn,-64.776845,-64.12372,3,15,4.736842105263158,81,256,190,190,3.1666666666666665,18:52,2020,
1/3/2020,3,2020,1,3,Mn,-64.77829,-64.12685,2,15,4.736842105263158,81,256,190,190,3.1666666666666665,18:56,2020,
1/3/2020,3,2020,1,3,Mn,-64.783828,-64.128818,2,15,4.736842105263158,81,256,190,190,3.1666666666666665,19:15,2020,
1/3/2020,3,2020,1,3,Mn,-64.776772,-64.131807,1,15,4.736842105263158,81,256,190,190,3.1666666666666665,19:43,2020,
1/3/2020,3,2020,1,3,Mn,-64.782063,-64.123223,1,15,4.736842105263158,81,256,190,190,3.1666666666666665,19:53,2020,
1/3/2020,3,2020,1,3,Mn,-64.792045,-64.082268,2,15,4.736842105263158,81,256,190,190,3.1666666666666665,20:27,2020,
1/3/2020,3,2020,1,3,Mn,-64.783,-64.131748,4,15,4.736842105263158,81,256,190,190,3.1666666666666665,20:58,2020,
1/11/2020,11,2020,1,11,Mn,-64.781535,-64.070913,1,3,1,81,256,180,180,3,16:29,2020,Effort Estimated Post Hoc
1/11/2020,11,2020,1,11,Mn,-64.773149,-64.115581,1,3,1,81,256,180,180,3,16:58,2020,Effort Estimated Post Hoc
1/11/2020,11,2020,1,11,Mn,-64.802252,-63.976437,1,3,1,81,256,180,180,3,18:04,2020,Effort Estimated Post Hoc
1/15/2020,15,2020,1,15,Mn,-64.781134,-64.130104,1,4,1.3333333333333333,81,256,180,180,3,17:17,2020,
1/15/2020,15,2020,1,15,Mn,-64.784102,-64.13589,2,4,1.3333333333333333,81,256,180,180,3,17:26,2020,
1/15/2020,15,2020,1,15,Mn,-64.751919,-64.132625,1,4,1.3333333333333333,81,256,180,180,3,18:17,2020,
1/17/2020,17,2020,1,17,Mn,-64.789848,-64.082513,1,11,2.3157894736842106,81,256,180,285,4.75,9:13,2020,
1/17/2020,17,2020,1,17,Mn,-64.806757,-64.12442,3,11,2.3157894736842106,81,256,180,285,4.75,10:20,2020,
1/17/2020,17,2020,1,17,Mn,-64.798742,-64.11091,3,11,2.3157894736842106,81,256,180,285,4.75,10:41,2020,
1/17/2020,17,2020,1,17,Mn,-64.807218,-64.092885,4,11,2.3157894736842106,81,256,105,285,4.75,19:56,2020,
1/18/2020,18,2020,1,18,Mn,-64.795926,-64.087052,1,5,0.9090909090909091,81,256,180,330,5.5,9:52,2020,
1/18/2020,18,2020,1,18,Mn,-64.800781,-63.930069,1,5,0.9090909090909091,81,256,180,330,5.5,12:02,2020,
1/18/2020,18,2020,1,18,Mn,-64.792914,-64.09372,2,5,0.9090909090909091,81,256,150,330,5.5,20:06,2020,
1/18/2020,18,2020,1,18,Mn,-64.810091,-63.926593,1,5,0.9090909090909091,81,256,150,330,5.5,20:37,2020,
1/19/2020,19,2020,1,19,Mn,-64.801933,-63.985802,1,1,0.36363636363636365,81,256,165,165,2.75,19:45,2020,
1/21/2020,21,2020,1,21,Mn,-64.803934,-64.025314,2,7,1.05,81,256,100,400,6.666666666666667,10:18,2020,
1/21/2020,21,2020,1,21,Mn,-64.803282,-63.937442,3,7,1.05,81,256,300,400,6.666666666666667,14:05,2020,"Effort time entered in 12h not 24h, manually fixed"
1/21/2020,21,2020,1,21,Mn,-64.802976,-63.944033,1,7,1.05,81,256,300,400,6.666666666666667,16:56,2020,"Effort time entered in 12h not 24h, manually fixed"
1/21/2020,21,2020,1,21,Mn,-64.799896,-64.068258,1,7,1.05,81,256,300,400,6.666666666666667,16:57,2020,"Effort time entered in 12h not 24h, manually fixed"
1/22/2020,22,2020,1,22,Mn,-64.81243,-64.029533,1,3,1,81,256,180,180,3,8:59,2020,
1/22/2020,22,2020,1,22,Mn,-64.773986,-64.079852,1,3,1,81,256,180,180,3,9:11,2020,
1/22/2020,22,2020,1,22,Mn,-64.783723,-64.129023,1,3,1,81,256,180,180,3,10:10,2020,
1/23/2020,23,2020,1,23,Mn,-64.764799,-64.103381,8,8,2,81,256,120,240,4,17:53,2020,"Effort time entered in 12h not 24h, manually fixed"
1/24/2020,24,2020,1,24,Mn,-64.752546,-64.120296,2,2,0.36363636363636365,81,256,60,330,5.5,8:56,2020,
1/25/2020,25,2020,1,25,Mn,-64.79541,-63.984579,1,2,0.96,81,256,125,125,2.0833333333333335,17:12,2020,
1/25/2020,25,2020,1,25,Mn,-64.805134,-64.045373,1,2,0.96,81,256,125,125,2.0833333333333335,17:38,2020,
1/26/2020,26,2020,1,26,Mn,-64.798242,-64.133517,1,5,4,81,256,75,75,1.25,18:14,2020,
1/26/2020,26,2020,1,26,Mn,-64.811114,-64.149564,4,5,4,81,256,75,75,1.25,18:45,2020,
1/29/2020,29,2020,1,29,Mn,-64.77963,-64.120705,1,9,1.6363636363636365,81,256,150,330,5.5,10:48,2020,
1/29/2020,29,2020,1,29,Mn,-64.779895,-64.120788,2,9,1.6363636363636365,81,256,150,330,5.5,10:48,2020,
1/29/2020,29,2020,1,29,Mn,-64.802641,-64.083105,1,9,1.6363636363636365,81,256,150,330,5.5,11:10,2020,
1/29/2020,29,2020,1,29,Mn,-64.809386,-64.096024,2,9,1.6363636363636365,81,256,150,330,5.5,11:58,2020,
1/29/2020,29,2020,1,29,Mn,-64.777639,-64.071913,2,9,1.6363636363636365,81,256,180,330,5.5,16:06,2020,
1/29/2020,29,2020,1,29,Mn,-64.77764,-64.071925,1,9,1.6363636363636365,81,256,180,330,5.5,16:06,2020,
1/30/2020,30,2020,1,30,Mn,-64.779166,-64.140238,1,2,0.47058823529411764,81,256,150,255,4.25,9:45,2020,
1/30/2020,30,2020,1,30,Mn,-64.802775,-64.065974,1,2,0.47058823529411764,81,256,105,255,4.25,17:01,2020,
1/31/2020,31,2020,1,31,Mn,-64.784407,-64.07488,1,4,1.5,81,256,360,160,2.6666666666666665,13:36,2020,
1/31/2020,31,2020,1,31,Mn,-64.897075,-64.038896,2,4,1.5,81,256,360,160,2.6666666666666665,16:42,2020,
1/31/2020,31,2020,1,31,Mn,-64.787307,-64.097512,1,4,1.5,81,256,360,160,2.6666666666666665,19:17,2020,
2/1/2020,32,2020,2,1,Mn,-64.787307,-64.097512,1,4,1.6,112,256,150,150,2.5,11:27,2020,
2/1/2020,32,2020,2,1,Mn,-64.80007,-64.069928,2,4,1.6,112,256,150,150,2.5,11:32,2020,
2/1/2020,32,2020,2,1,Mn,-64.785169,-64.07045,1,4,1.6,112,256,150,150,2.5,12:30,2020,
2/2/2020,33,2020,2,2,Mn,-64.805096,-63.996358,2,2,1.1428571428571428,112,256,105,105,1.75,17:45,2020,
2/4/2020,35,2020,2,4,Mn,-64.792816,-64.07079,2,6,1.0909090909090908,112,256,120,330,5.5,11:11,2020,
2/4/2020,35,2020,2,4,Mn,-64.775012,-64.093337,1,6,1.0909090909090908,112,256,120,330,5.5,11:47,2020,
2/4/2020,35,2020,2,4,Mn,-64.785119,-64.130153,1,6,1.0909090909090908,112,256,210,330,5.5,15:30,2020,
2/4/2020,35,2020,2,4,Mn,-64.769239,-64.066706,1,6,1.0909090909090908,112,256,210,330,5.5,16:56,2020,
2/4/2020,35,2020,2,4,Mn,-64.748042,-64.217462,1,6,1.0909090909090908,112,256,210,330,5.5,17:28,2020,
2/5/2020,36,2020,2,5,Mn,-64.775007,-64.096034,3,10,2.2222222222222223,112,256,150,270,4.5,9:40,2020,
2/5/2020,36,2020,2,5,Mn,-64.770267,-64.121583,2,10,2.2222222222222223,112,256,150,270,4.5,10:12,2020,
2/5/2020,36,2020,2,5,Mn,-64.770155,-64.12233,2,10,2.2222222222222223,112,256,150,270,4.5,10:12,2020,
2/5/2020,36,2020,2,5,Mn,-64.78914,-64.054846,1,10,2.2222222222222223,112,256,120,270,4.5,14:26,2020,
2/5/2020,36,2020,2,5,Mn,-64.80426,-64.104084,1,10,2.2222222222222223,112,256,120,270,4.5,14:45,2020,
2/5/2020,36,2020,2,5,Mn,-64.769504,-64.114534,1,10,2.2222222222222223,112,256,120,270,4.5,15:10,2020,
2/7/2020,38,2020,2,7,Mn,-64.778064,-64.068541,1,11,2.4444444444444446,112,256,270,270,4.5,13:06,2020,
2/7/2020,38,2020,2,7,Mn,-64.808477,-64.086616,3,11,2.4444444444444446,112,256,270,270,4.5,14:02,2020,
2/7/2020,38,2020,2,7,Mn,-64.808477,-64.086616,3,11,2.4444444444444446,112,256,270,270,4.5,15:17,2020,
2/7/2020,38,2020,2,7,Mn,-64.774017,-64.12445,2,11,2.4444444444444446,112,256,270,270,4.5,15:40,2020,
2/7/2020,38,2020,2,7,Mn,-64.760499,-64.113983,2,11,2.4444444444444446,112,256,270,270,4.5,16:32,2020,
2/8/2020,39,2020,2,8,Mn,-64.800861,-64.094036,1,2,0.5,112,256,60,240,4,10:13,2020,
2/8/2020,39,2020,2,8,Mn,-64.795514,-64.050638,1,2,0.5,112,256,60,240,4,11:10,2020,
2/12/2020,43,2020,2,12,Mn,-64.780782,-64.133476,3,3,2,112,256,90,90,1.5,11:22,2020,
2/13/2020,44,2020,2,13,Mn,-64.730531,-64.185938,2,5,0.7692307692307693,112,256,390,390,6.5,15:18,2020,
2/13/2020,44,2020,2,13,Mn,-64.763704,-64.108963,3,5,0.7692307692307693,112,256,390,390,6.5,16:07,2020,
2/14/2020,45,2020,2,14,Mn,-64.799469,-64.123244,2,6,2.4,112,256,150,150,2.5,14:56,2020,
2/14/2020,45,2020,2,14,Mn,-64.771544,-64.127676,3,6,2.4,112,256,150,150,2.5,15:26,2020,
2/14/2020,45,2020,2,14,Mn,-64.771544,-64.127676,1,6,2.4,112,256,150,150,2.5,15:33,2020,
2/16/2020,47,2020,2,16,Mn,-64.810604,-64.007558,2,3,0.5454545454545454,112,256,210,330,5.5,9:57,2020,
2/16/2020,47,2020,2,16,Mn,-64.795264,-64.126464,1,3,0.5454545454545454,112,256,120,330,5.5,18:44,2020,
2/17/2020,48,2020,2,17,Mn,-64.814108,-64.015402,1,2,0.6666666666666666,112,256,120,180,3,14:59,2020,
2/17/2020,48,2020,2,17,Mn,-64.805361,-64.03347,1,2,0.6666666666666666,112,256,120,180,3,15:36,2020,
2/18/2020,49,2020,2,18,Mn,-64.784611,-64.030745,1,12,1.92,112,256,150,375,6.25,8:57,2020,
2/18/2020,49,2020,2,18,Mn,-64.80396,-64.058378,2,12,1.92,112,256,150,375,6.25,10:10,2020,
2/18/2020,49,2020,2,18,Mn,-64.800163,-64.054536,2,12,1.92,112,256,150,375,6.25,10:51,2020,
2/18/2020,49,2020,2,18,Mn,-64.767187,-64.162389,3,12,1.92,112,256,90,375,6.25,14:17,2020,
2/18/2020,49,2020,2,18,Mn,-64.745306,-64.105626,1,12,1.92,112,256,130,375,6.25,18:45,2020,
2/18/2020,49,2020,2,18,Mn,-64.796759,-64.039865,3,12,1.92,112,256,130,375,6.25,19:09,2020,
2/19/2020,50,2020,2,19,Mn,-64.781208,-63.996435,4,5,1.6666666666666667,112,256,180,180,3,17:53,2020,
2/19/2020,50,2020,2,19,Mn,-64.780906,-63.99705,1,5,1.6666666666666667,112,256,180,180,3,17:54,2020,
2/20/2020,51,2020,2,20,Mn,-64.739192,-64.219324,1,8,3.2,112,256,150,150,2.5,9:22,2020,
2/20/2020,51,2020,2,20,Mn,-64.743873,-64.256757,4,8,3.2,112,256,150,150,2.5,11:25,2020,
2/20/2020,51,2020,2,20,Mn,-64.747697,-64.178403,3,8,3.2,112,256,150,150,2.5,11:26,2020,
2/22/2020,53,2020,2,22,Mn,-64.791296,-64.032459,1,1,0.5,112,256,120,120,2,17:55,2020,
2/24/2020,55,2020,2,24,Mn,-64.768645,-64.128497,1,1,0.19047619047619047,112,256,165,315,5.25,9:09,2020,
2/25/2020,56,2020,2,25,Mn,-64.760098,-64.112113,2,12,2.4,112,256,300,300,5,14:02,2020,
2/25/2020,56,2020,2,25,Mn,-64.777908,-64.281507,1,12,2.4,112,256,300,300,5,14:32,2020,
2/25/2020,56,2020,2,25,Mn,-64.776518,-64.302284,3,12,2.4,112,256,300,300,5,15:03,2020,
2/25/2020,56,2020,2,25,Mn,-64.776991,-64.325071,3,12,2.4,112,256,300,300,5,15:17,2020,
2/25/2020,56,2020,2,25,Mn,-64.764113,-64.269291,2,12,2.4,112,256,300,300,5,18:22,2020,
2/25/2020,56,2020,2,25,Mn,-64.767657,-64.156044,1,12,2.4,112,256,300,300,5,18:36,2020,
2/26/2020,57,2020,2,26,Mn,-64.787208,-64.070674,1,1,0.3333333333333333,112,256,180,180,3,10:40,2020,
2/27/2020,58,2020,2,27,Mn,-64.786752,-64.142309,2,6,3,112,256,120,120,2,17:32,2020,
2/27/2020,58,2020,2,27,Mn,-64.755574,-64.102074,2,6,3,112,256,120,120,2,18:24,2020,
2/27/2020,58,2020,2,27,Mn,-64.755534,-64.101862,2,6,3,112,256,120,120,2,18:25,2020,
2/28/2020,59,2020,2,28,Mn,-64.795493,-63.987398,2,12,2.4,112,256,150,300,5,9:41,2020,
2/28/2020,59,2020,2,28,Mn,-64.80893,-64.050872,1,12,2.4,112,256,150,300,5,10:00,2020,
2/28/2020,59,2020,2,28,Mn,-64.811143,-64.09981,1,12,2.4,112,256,150,300,5,10:58,2020,
2/28/2020,59,2020,2,28,Mn,-64.801125,-64.057102,2,12,2.4,112,256,150,300,5,11:37,2020,
2/28/2020,59,2020,2,28,Mn,-64.79431,-64.128042,4,12,2.4,112,256,150,300,5,14:51,2020,
2/28/2020,59,2020,2,28,Mn,-64.796397,-64.129335,2,12,2.4,112,256,150,300,5,15:01,2020,
3/2/2020,62,2020,3,2,Mn,-64.79938,-63.952936,1,9,4,63,256,135,135,2.25,9:32,2020,
3/2/2020,62,2020,3,2,Mn,-64.809929,-63.999506,2,9,4,63,256,135,135,2.25,10:14,2020,
3/2/2020,62,2020,3,2,Mn,-64.80329,-64.048032,2,9,4,63,256,135,135,2.25,10:55,2020,
3/2/2020,62,2020,3,2,Mn,-64.78958,-64.066017,3,9,4,63,256,135,135,2.25,11:06,2020,
3/2/2020,62,2020,3,2,Mn,-64.793726,-64.07282,1,9,4,63,256,135,135,2.25,11:06,2020,
3/3/2020,63,2020,3,3,Mn,-64.772494,-64.066815,5,13,1.4181818181818182,63,256,550,550,9.166666666666666,10:06,2020,
3/3/2020,63,2020,3,3,Mn,-64.777427,-64.067947,2,13,1.4181818181818182,63,256,550,550,9.166666666666666,10:26,2020,
3/3/2020,63,2020,3,3,Mn,-64.761363,-64.420311,1,13,1.4181818181818182,63,256,550,550,9.166666666666666,15:12,2020,
3/3/2020,63,2020,3,3,Mn,-64.776462,-64.192817,1,13,1.4181818181818182,63,256,550,550,9.166666666666666,18:04,2020,
3/3/2020,63,2020,3,3,Mn,-64.776118,-64.076032,4,13,1.4181818181818182,63,256,550,550,9.166666666666666,18:26,2020,
3/4/2020,64,2020,3,4,Mn,-64.78159,-63.995765,3,3,1.2,63,256,150,150,2.5,10:36,2020,
3/8/2020,68,2020,3,8,Mn,-64.767981,-64.269565,2,25,3.125,63,256,480,480,8,10:47,2020,
3/8/2020,68,2020,3,8,Mn,-64.758351,-64.290807,2,25,3.125,63,256,480,480,8,11:11,2020,
3/8/2020,68,2020,3,8,Mn,-64.746366,-64.408268,1,25,3.125,63,256,480,480,8,14:38,2020,
3/8/2020,68,2020,3,8,Mn,-64.756697,-64.423744,3,25,3.125,63,256,480,480,8,15:36,2020,
3/8/2020,68,2020,3,8,Mn,-64.756528,-64.42363,2,25,3.125,63,256,480,480,8,15:37,2020,
3/8/2020,68,2020,3,8,Mn,-64.750841,-64.316409,2,25,3.125,63,256,480,480,8,16:08,2020,
3/8/2020,68,2020,3,8,Mn,-64.751378,-64.317958,3,25,3.125,63,256,480,480,8,16:09,2020,
3/8/2020,68,2020,3,8,Mn,-64.750606,-64.315801,4,25,3.125,63,256,480,480,8,16:10,2020,
3/8/2020,68,2020,3,8,Mn,-64.743469,-64.291816,2,25,3.125,63,256,480,480,8,16:38,2020,
3/8/2020,68,2020,3,8,Mn,-64.743406,-64.292861,2,25,3.125,63,256,480,480,8,16:38,2020,
3/8/2020,68,2020,3,8,Mn,-64.744033,-64.287615,2,25,3.125,63,256,480,480,8,16:39,2020,
3/9/2020,69,2020,3,9,Mn,-64.760567,-64.109901,2,2,0.6315789473684211,63,256,110,190,3.1666666666666665,16:04,2020,
3/16/2020,76,2020,3,16,Mn,-64.810333,-64.056558,1,4,2,63,256,120,120,2,10:27,2020,
3/16/2020,76,2020,3,16,Mn,-64.786623,-63.972709,2,4,2,63,256,120,120,2,10:59,2020,
3/16/2020,76,2020,3,16,Mn,-64.79,-64.048766,1,4,2,63,256,120,120,2,11:30,2020,
3/17/2020,77,2020,3,17,Mn,-64.80862,-64.050703,1,3,1.2,63,256,150,150,2.5,10:22,2020,
3/17/2020,77,2020,3,17,Mn,-64.795482,-63.947789,1,3,1.2,63,256,150,150,2.5,14:53,2020,
3/17/2020,77,2020,3,17,Mn,-64.807439,-64.098645,1,3,1.2,63,256,150,150,2.5,15:27,2020,
3/18/2020,78,2020,3,18,Mn,-64.786328,-64.140451,2,4,2.6666666666666665,63,256,90,90,1.5,11:04,2020,
3/18/2020,78,2020,3,18,Mn,-64.801309,-64.062516,2,4,2.6666666666666665,63,256,90,90,1.5,11:56,2020,
